검색키워드,제목,추천,비추천,작성일,작성자,본문내용,댓글입력일,댓글내용,추천/반대
,,,,,,,2018-12-18 05:41:34,정상적인 뇌세포를 가진 저는 당신이 뭐 소리를 하는지 모르겠네요. 팩트체크고 없이 인터넷에 써갈긴 글을 어떻게 믿습니까. 공영채널의 뉴스도 못 믿겠는데.,0/0
,,,,,,,2018-12-17 23:39:34,좆선 개쓰레기,0/0
,,,,,,,2018-12-17 22:21:03,양치기 소년 이 되어 있는 조선 일보 를 믿으란 말인가 ?,1/0
,,,,,,,2018-12-17 20:28:29,좃선일보를 보고 믿는 이는 바보여,1/0
원전,문재인이 작살낸 나라 복구 가능은 할까?,10,2,2018-12-17 20:22:26,naver - ***,"문재인이 망처논게 하나둘이겠냐만 구체적으로 하나만 사례를 들면
지금 원전 부품 업체 900개 중에 500개 가까이가 도산위기라고 한다.
핵심 원전 기술자들은 해외 유출이 심각하다고 한다 특히 중국으로의 유출이
엄청나다고 한다. 가장 큰 원전 건설업체인 두산은 문재인이 일방적으로 원전 건설을 취소시키는 바람에
일감이 없어 문닫을 위기에 처햇다고 한다.
강력한 정부 정채과 수많은 사람들이 피와 땀으로 이룩한 50년 원전 기술이 뿌리부터 무너져 내리고 있다
속편한 사람들은 문재인이 아무리 망쳐놔도 나중에 얼마든지 복구할수 있다는데 위에서 보듯 원전 생태계 자체가
다 무너지고 있는데 무슨 자신감인지 모르겠다.
이건 빙상의 일각일뿐이고 이것이 비단 원전만의 문제일까?
문재인을 설명함에 있어 국가적 재앙이라고 밖에 달리 설명할 길이 없네...",2018-12-18 05:30:30,뭔 소리를 이렇게 말도 안되게 하는지 도대체 어떻게 망쳤다는 건지 원전 세계적으로 축소하고 건설안하는 방향으로 가는 거 잘 알려진 이야기 이고 우리나라도 그 흐름에 맞춰서 원전 축소하고 재생에너지 발전으로 바꿔야 하는데 뭔 소린지 원전으로 우리나라 국민 모두 먹고 사는것도 아니고 일부 기업이 타격을 입는 걸 무슨 나라 망하는 것마냥 얘기하는게 어이가 없네요. 여태까지 원전개발에 집중한 걸로 인해서 타격입은 다른 기업들도 많을텐데 왜 그 기업들은 걱정 안합니까. 원전이 얼마나 위험한지 일본 후쿠시마 사태를 보고도 그런 소리가 나오는지. 아무리 안전하다고 생각해도 자연재해 앞에서 속절없이 무너지는 걸 보고도 이런 생각을 하다니 어이가 없네요 혼자 죽으세요 저는 안전한 나라에서 살고 싶네요.,0/0
,,,,,,,2018-12-17 22:06:33,문재안이 나라를 망가뜨리는 것은 하루 아침에 할수 있다는 것을 보여주고 있다.,2/0
,,,,,,,2018-12-17 20:27:40,님아~ 당신 집앞에 원전건설 해줄까 ! 그만해라 그 2차 오염물질 폐기처분 비용까지 몇십만년 동안 우리 자식세대들이 다 부담해야 된다. 당신 죽고난뒤 손자의 손자 손자 손자 ....... 좀 알고 글좀 올리셔.....원전이 필요한 숫자 보다 지금 너무 많다네 건설사 짬짜미 결과로 현재의 장님 원전건설이 되 왔던 거여 내 친구도 원자력박사지만 동전의 양면과 같은게 원자력 이나 이제 그 유효 기능을 다 했으므로 폐기 하고 확대하지 않는 것이 최선이여! 아님 후쿠시마에 가서 한 1년 살다 오마 하고 선언 하시던지,0/0
원전,제발 맑은 공기를 되돌려주세요.,24,1,2018-12-16 20:24:45,naver - ***,"(1) 우리 국민들은 현재 거의 매일 미세먼지때문에 숨쉬기가 어렵습니다. 주변에 폐암환자들도 훨씬 더 많아지고 있습니다. 전에는 봄이 되면 며칠씩 미세먼지에 시달렸고 가을에는 미세먼지 있는 날이 별로 없었는데, 지금은 거의 매일 가을에도 미세먼지에 시달리고 있습니다.
(2) 의심되는 미세먼지 발생의 원인 : 문재인 정부이 들어선 후에 원자력발전소를 2개나 폐쇄하였습니다. 청정에너지인 원자력발전소 2개를 대신하기 위해서 서해안지역(태안 등지)에 석탄화력발전소가 훨씬 더 많이 확대되었을 것이라고 생각됩니다. 대체에너지인 풍력발전과 태양광발전은 국토면적이 좁은 우리나라에서는 매우 비효율적이라서 확대하기 어려운데도, 태양광전지를 생산하는 업자들이 민주당하고 가까워서 그들에게 특혜를 주기 위해서 원자력발전소를 폐쇄했다는 소문도 나고, 또한 태양광전지를 많이 설치하려고 했는데 중국이나 동남아에서 값싼 태양광전지들이 너무 많이 경쟁적으로 들어오는 바람에 우리나라의 태양광전지 생산업자들이 더 곤경에 처했다는 뉴스가 나오기도 했습니다.
(3) 동일본지역의 원자력발전소 파손사고는 발전기 가동 스위치를 낮은 위치에 설치하였는데, 지진으로 인한 쓰나미로 인해 그 스위치들이 물에 잠기는 인재로 인해서 사고가 일어났고, 우리나라의 원자력발전소들은 그러한 스위치 설치 문제는 모두 개선을 하였고, 동해안에 쓰나미 가능성도 극히 낮은 데도 불구하고 막연하게 원자력발전소는 위험하다는 식으로 공포분위기를 조성하여 대책없이 탈원전정책을 시작함으로써 전세계에서 가장 안전하고 깨끗한 청정에너지원인 원자력발전소를 폐쇄하는 것은 매우 어리석은 것입니다.
(4) 우리나라 실정에 맞지 않는 탈원전정책으로 인해서 석탄화력발전을 더 확대하였고 그로 인해서 거의 매일 우리나라 전역에 미세먼지가 뒤덮이고 맑은 가을하늘과 깨끗하고 맑은 공기를 잃어버리게 되었다는 피해의식을 가질 수 밖에 없습니다.
(5) 이러한 생각이 오해라는 것을 밝히기 위해서 정부는 폐쇄된 원자력발전소의 발전량은 대체하기 위해서 석탄화력발전령을 얼마나 확대하였는지, 그리고 그로 인해서 발생되는 미세먼지량이 얼마나 더 많아졌는지에 대해서 정확한 통계자료를 국민들에게 제시하여야 할 것입니다.",2018-12-26 10:22:45,"중국땅을 삽으로 떠서 유럽으로 던질 수도 없고, 공장의 이익 극대화구조도 바뀔리 만무할 것 같고, 자동차를 놀일 이 없을 듯 하여 이젠, 인체가 진화하여 적응 할 수밖에 ...",0/0
,,,,,,,2018-12-20 18:13:05,제발 대통령 뽑아줬으면 제 값하저,1/0
,,,,,,,2018-12-20 14:05:25,동의해요. 밖에 나가질 못하겠습니다,1/0
,,,,,,,2018-12-20 10:15:05,동의합니다 숨막혀요,1/0
,,,,,,,2018-12-18 13:25:17,동의합니다.,1/0
,,,,,,,2018-12-16 21:51:08,서해안 에 들어선 화력 발전소 지으려면 보통 2~3 년 은 걸릴 것 으로 MB 가 화력 발전소 많이 지어 놓은 것이며 MB 가 미세먼지 주범인 경유 를 크린 에너지 라고 하며 경유 승용차 를 허가를 해줘 많이 늘어난 경유 승용차에 의해 미세 먼지 는 더 많이 발생 하게 된 것이며 원자력 발전 하고 남은 핵 폐기물 은 500 년이 지나도 소멸이 되지 않는 다고 하며 보관 할곳도 포화 상태 가 되어 있어 고민 덩어리 라고 합니다 . 핵 발전소 보다 폐기물 이 문제가 되고 있다고 합니다 .,0/0
원전,문재인 이 꼴통아 원전 폐지하고 잘하는짓이다,13,5,2018-12-15 09:42:00,naver - ***,"[국제] 게재 일자 : 2018년 12월 14일(金)
“한국은 기후악당!… 석탄발전 축소하라” 환경단체, 기후변화협약 총회장서 시위
▲ 13일 폴란드 카토비체에서 열린 제24차 유엔기후변화협약 당사국총회(COP24) 회의장 및 로비에서 천연자원보호협의회(NRDC) 등 해외 환경단체와 국내 시민단체 회원들이 한국의 석탄 사용 증가를 비판하는 시위를 벌이고 있다. 연합뉴스
197개국 모인 COP24 앞에서
脫원전탓 火電 41.9%로 늘린
文정부 에너지정책 공개 비판
“한국은 기후 악당!” “문재인 대통령, 석탄 투자 그만하세요!”
13일 미국 유력 환경단체를 비롯한 외국의 시민단체 회원들이 197개 국가 대표단이 모인 제24차 유엔기후변화협약 당사국총회(COP24)가 열리고 있는 폴란드 카토비체에서 문재인 정부의 에너지 정책이 결국 석탄 연료 의존 행보로 귀결되고 있다고 비판했다. 미국 천연자원보호협의회(NRDC)와 필리핀 기반 비정부기구(NGO)인 ‘빚과 개발에 대한 아시아 민중운동(APMDD)’ 소속 활동가 20여 명과 한국 기후변화청년단체(GEYK) 회원 수 명은 이날 COP24 총회장 앞과 로비에서 시위를 벌였다. 이들은 ‘한국은 온실가스 주범 석탄발전 축소하라!’ ‘한국은 석탄 금융을 중단하라!’ ‘석탄 그만’ ‘석탄 너무너무 싫어’ 등 한글과 영어로 쓰인 플래카드를 들고 “한국 정부는 석탄 투자를 그만하라”고 요구했다. 또 한국의 정책금융기관에 개발도상국 석탄 연료 화력발전소 건설을 위한 금융지원 중단을 촉구했다. 문재인 정부의 탈원전 정책으로 국내 석탄발전 비율은 증가하고 있다. 1∼9월 전력통계에 따르면 지난해 30%였던 원자력발전비중이 올 들어 9월 말까지 26.8%로 줄었고, 지난해 38.7%였던 석탄 화력발전은 41.9%까지 늘어났다.
이번 집회는 사전에 신고됐고 평화롭게 끝났지만 외국 환경단체가 한국을 정면으로 겨냥한 만큼 국제사회의 이목이 집중되고 있다. 아시아타임스 등에 따르면 그린피스와 ‘지구의 벗’, NRDC, 시에라클럽 등은 지난 3일 청와대와 기획재정부, 환경부, 외교부, 금융위원회 등 정부 부처에 “해외 석탄 프로젝트는 물론 국내에서 추진하는 석탄 프로젝트를 모두 중단하라”고 촉구했다. 또 “한국 정부는 한국산업은행 등으로 하여금 환경 파괴적인 석탄화력발전소에 금융지원을 하기보다는, 재생에너지에 투자하도록 장려하라”고 요구했다. 그린피스 인도네시아 지부는 자카르타에 있는 주인도네시아한국대사관에 “석탄화력발전소 지원을 중단하라”는 내용의 편지를 보내기도 했다.
이번 COP24는 지난 2015년 COP21에서 채택된 파리기후변화협정의 구체적인 이행 지침을 마련하기 위해 열렸다. 2020년 만료되는 교토의정서를 대체하는 파리 협정은 현재 각국의 정치·경제적 이해관계가 얽혀 있는 만큼 쉽사리 세부합의에 도달하지 못하고 있다. 특히 파리협정 탈퇴를 선언한 미국은 회의에도 참석하지 않았다. 러시아, 사우디아라비아, 쿠웨이트 등은 유엔 ‘기후변화에 관한 정부 간 협의체(IPCC)’ 보고서 일부 내용 및 문구에 문제를 제기하기도 했다. 지난 10월 인천에서 열린 IPCC 총회에서 발표됐던 이 보고서는 지구 평균기온 상승 폭을 산업화 이전 대비 1.5도 이하로 제한하기로 했던 당사국들의 약속이 지켜지지 않아 이 추세가 계속될 경우 기온 상승 폭이 3도 이상까지 될 것이라는 경고가 담겨 있다. 안토니우 구테흐스 유엔 사무총장은 지난 12일 IPCC 보고서 채택 거부국가들에 대해서 도덕적으로 용납할 수 없다는 입장을 밝힌 바 있다.
김현아 기자 kimhaha@munhwa.com",2019-06-21 13:54:46,"원자력발전소 다시 짓고 ,전기요금 누진제 폐지해라!",0/0
,,,,,,,2018-12-15 09:45:33,문재인 일당이 나라를 말아 묵기 위해서 집권한 것이 아닌가 생각된다.,0/0
원전,문재인이 작살낸 나라 복구할수는 있나?,11,3,2018-12-14 15:48:23,naver - ***,"문재인이 망처논게 하나둘이겠냐만 구체적으로 하나만 사례를 들면
지금 원전 부품 업체 900개 중에 500개 가까이가 도산위기라고 한다.
핵심 원전 기술자들은 해외 유출이 심각하다고 한다 특히 중국으로의 유출이
엄청나다고 한다. 가장 큰 원전 건설업체인 두산은 문재인이 일방적으로 원전 건설을 취소시키는 바람에
일감이 없어 문닫을 위기에 처햇다고 한다.
강력한 정부 정채과 수많은 사람들이 피와 땀으로 이룩한 50년 원전 기술이 뿌리부터 무너져 내리고 있다
속편한 사람들은 문재인이 아무리 망쳐놔도 나중에 얼마든지 복구할수 있다는데 위에서 보듯 원전 생태계 자체가
다 무너지고 있는데 무슨 자신감인지 모르겠다.
이건 빙상의 일각일뿐이고 이것이 비단 원전만의 문제일까?
문재인을 설명함에 있어 국가적 재앙이라고 밖에 달리 설명할 길이 없네...",2018-12-17 15:41:26,사실이라면 큰일이군요,0/0
,,,,,,,2018-12-14 16:41:55,"항공산업도 붕괴중,,,,자동차도 붕괴중,,,,,,운동권이 장사하는 태양광만 호황 중,,,,,",2/0
,,,,,,,2018-12-14 16:09:40,문재앙이 하는 것을 보면 나라를 망가 뜨리는 것은 아주 쉽다는 것을 보여준다.,4/1
,,,,,,,2018-12-14 16:08:25,문재인 이자가 나라를 망가뜨리기 위해서 정권을 잡았다고 생각됩니다.,3/0
,,,,,,,2018-12-14 16:06:55,청와대 비서나부랭이들은 글 지우지마라. 미친놈들이 일은 안하고 악질 여론조작에만 신경을 쓰고 자빠졌다.,1/0
원전,체코는 왜 갔을까????,5,1,2018-12-14 14:32:27,naver - ***,"옛날에 ""달마대사가 서쪽으로 간 이유는 ? "" 이라는 화두가 있었는데, 국민의 알 권리로서 하나 물어봅시다.
""문재인 부부가 굳이 체코를 간 이유는 ? ""
1. 원전 세일즈
2. 체코 정상회담
3. 프라하성 관광
4. 미국 경유하면 푸대접이 뻔하니깐.
5. 안가본 나라 한 번 가볼려고,,,,,
정말 궁금합니다. 왜 굳이 체코를 가야 했는지,,,,,,",2018-12-14 16:00:42,통상적 루트라면 미국 거쳐서 g20참석차 아르헨티나 갔어야 하는데 미국과 협의없이 문재인이 전용기타고 북한 기어들어간 바람에 대통령 전용기가 미국의 제제대상이되서 미국으로부터 제제 예외 허가를 받아야했답니다. 그거 자존심 상한다고 지구 한바쿠 돌아서 체코 거쳐서 아르헨티나 간거랍니다. 문재인 이거하고 그 똘마니들도 쪽팔렸는지 체코 간 이유를 원전 주접떨고 정상회담 주접떤거죠 마지막에 말한 중간 급유때문이 정확한겁니다. 진짜 벌 버러지같은게 대통령되서 만화같은 일이 매일 벌어지내요 가장 맹방이라는 미국한테 대통령 전용기가 제제 대상이 되있다니..,0/0
원전,"서울대 주한규 원자핵 학자왈, 탈원전으로 전기세 증가한다 ? 후쿠시마가서 살아라",1,5,2018-12-13 17:26:52,naver - ***,"이 분도 골때리는 분이네...... 이런자가 학자라니 참 딱하다.
건설업계의 무분별한 짬짜미와 수자원공사의 놀음에 놀아나는 꼴 이라니... 우리 후세대들에게 비용을 전과
하는 엄청난 죄를 우리 기성세대가 짓자고 주장하는 이 인간은 후쿠시마로 보내야 함다",,,
원전,탈 원전에 대하여,0,4,2018-12-13 17:23:16,naver - ***,"탈 원전에 대하여
우리나라가 탈 원전에 대하여 거부 할 수는 없다
언젠가는 탈 원전으로 진행을 해야 할 부분이다
문제는 시기겠죠
현재는 탈 원전을 관리 하는 국제기구가 없지만
머지 않아 국제적으로 탈 원전을 관리 하는 국제기구가 생길 거라 본다
예) ... 과거에는 각 나라마다 전쟁이 있어서 전쟁을 막기 위하여 생긴 것이 UN 기구 이듯이
현재는 단순히 전쟁을 막기 위하여 미국이 관리를 하고 있지만
머지않아 국제 법 및 국제적으로 원전 폐기기관이 생길 거라 본다
참고로 ... 제가 말한 국제기구 부분은 전쟁과 아무 상관이 없으며 지구환경의 변화에 따른 조치 국제기구를 말한 겁니다",,,
원전,"주사파정권 탈원전하고, 전기를 수입한다",7,2,2018-12-13 12:56:18,facebook - ***,"국가를 전복이 목적인듯
낮은단계연방제로 가는중으로 보는시각도 있다
대북관련 기관은 단죄 받를 수 있다
각 기관장들은 잘못된 지시는 거부하라",2018-12-13 17:20:40,알바 글 좀 올리지 마소...... 구한말 쇄국의 흥선이 같은 이바구만 늘어 놓는구려,0/0
,,,,,,,2018-12-13 15:39:07,60년대 오신분인가,0/0
,,,,,,,2018-12-13 14:39:19,정신 병자 가 떠들어 대는 외침 이냐 .별 미친 놈 다 보겠네 .,0/0
원전,청년 일자리 창출의 성공 방안,2,0,2018-12-10 03:31:11,naver - ***,"1.시대의 과제 일자리
1)청년 실업률 증가 현재 300만명
2) 기능공 공백으로 생산 기초동력 마비
3) 소득 환경 변화로 기능인력 부재 및 소득 분배 실패
4)경제 활성화 및 소득의 재분배 및 생활의 질 성장 및
2. 독일의 성공 모델 적극 검토
3. 미래 한국의 성장동력 및 경제 활성화로 정부 정책 성공 !!!!!!!!
4.국회의원 및 공무원 비리 차단 효과
사례)
독일의 10년간 생산근로자에게 지급한 년간 4,000,000만명 x 12,000,000원(1인당 월100만원) 정도 하면 48조입니다
이렇게 년간 4백만명 정도 10년간 저임금 생산근로자에게
중소기업 급여+ 보조금 (월100만 *12개월)
지급을 하면
아마도 젊은 세대도 완전 만족한 급여 수준은 안되지만
그래도 생활기본수준은 될것이고
중소기업 생산 활동도 활성화 되고 년 48조는 결국 시중에 풀리게 되니
서민생활 경제 및 경제 활성화는 바로 피부로 와 닿게 달라지며
이 생활비는 일반 건설 토목 및 사회 간접자본투입과는 달리 돈이 순환을 합니다
&&&&&&&&&&&&&&&&&&&&&&&&&&&&&
48조 >>>식생활 소모품 경제활동>>>서민경제 중소기업 활력>>>기업의 법인세 증가>>>
기능인 수급 양성 및 숙련화 공백 차단>>>중소기업의 발전>>>탄탄한 시술력 개발 >>>창업의 새로운 모멘텀
>>>젊은 사람의 일자리 창출>>>>돈의 순환>>>>엄청난 경제 시너지 효과
>>>국회의원 및 공무원 비리 차단효과 >>>반칙의 차단효과...
&&&&&&&&&&&&&&&&&&&&&&&&&&&&
우리가 엄청난 댓가를 지불하는 기계 계측..정밀 분야등에...원전설비, 반도검사장비, 대형조선에 들어가는 기자재등은
대부분 유럽의 중소업체가 선점한다는 사실....!!
사회 간접자본 도로망 등 기간산업과 그리고 건설업 활성화는 과잉공급되어
서민 생활은 점점 힘들어 진다는 사실입니다. (국민에게는 정작 피가 말라간다는 사실>>일부 기업만 누리는 효과)..
대기업이 골목상권까지 독식하므로(e마트 24, LG 25시등)
그리고
10년 후에 그들은 생산라인 고급 기술자가 되어 있을 겁니다.
이것이 독일의 산업인력 공백을 없앤 경우이니 ....
미래 한국을 이끌어갈 주역을 지금 준비하면 어떨까요? >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>위 효과
또한 공무원은 많아질수록 모든 면에서 부작용이 더 심각해 집니다
생산 또는 조그만 단독주택 하나 짓는 일을 하는데 서류정리 하다 볼일 다보는데...
개인 주택에 무슨 서류확인서가 그케 필요한지..
곰곰생각하니 일하는 영역은 한정되고 시간은 많고...딱 돌아가실 지경입니다.
공무원 숫자가 많아 질수로 그 사회는 절차를 밟다 시간을 다 보내는 경우가.....!!!!
충분히 공감하리라 생각합니다
정작 있어야 할 치안 분야는 그 공백이 심각한데 말입니다",,,
원전,정신분열 증상입니다.,14,1,2018-12-04 09:35:55,naver - ***,"1. 원전수출
; 우리는 위험해서 안쓰나, 매우 안정적이기 때문에 해외에서 대한민국 원전을 구입해 주었으면 한다.
2. 대북제제
; ASEM에서는 대북제제를 해제해달라. 불과 한달 뒤 대북제제는 계속 된다.
3. 대일관계
; 위안부 합의는 파기하나, 일본과는 잘 지내고 싶다.
4. 경제정책
; 소득주도 성장의 부작용은 우려되나, 계속 추진한다.
이 정도면 정신분열 확실하지 않나요 ? 머리의 좌뇌와 우뇌가 완전히 따로놀고 있는, 즉 한 자아내에
두개의 자의식이 있는데, 이를 조화시키지 못하고 상황에 따라 이럴 때는 이말하고, 저럴 때는 저말하는
심리학적 관점에서는 정신분열이 확실하다고 봅니다.",2018-12-04 12:55:23,정신병원에 가야 될 ~~,2/0
,,,,,,,2018-12-04 09:50:23,"문재인, ""국민경제나 국방에 대해선 질문하시지 말고 남북 평화가 시급하니 그에 대하여 좋은 의견을 말슴해주세요""",2/0
원전,"정신분열 해외순방 시리즈,,,,",9,1,2018-12-04 09:26:37,naver - ***,"좌충우돌 = 중국에서 이리터지고 저리터지고, 혼밥에 푸대접
우왕자왕 =미국에서 트럼프에게 푸대접, 의전은 개판, 눈만 껌뻑껌뻑
황당무계 = ASEM 정상회이에서 대북제재 해제를 요구하여 전 세계 정상들을 멘붕에 빠트림
허장성세 = 체코 대통령은 없는데 정상회담이라 뻥치고 고작 프라하성에서 ""우리남편 어디있어요"" 연출하여
전 국민을 허탈케 함. 외교부 최종발표는 중간급유룰 위해 들렀다고 함. 처음 출발시에 방문목적은
""원전 세일즈 외교""였음.
금번 아르헨티나 트럼프와의 회당을 정식 회담이라고 발표, 미국 백악관은 약식 면담이라 발표, 다시 청와대는
정식 회담이 맞다고 우김, 결국 최종적으로는 백악관이 다시 약식 면담이라고 확인 사살.
내 하나 물어봅시다. 도대체 그리 개쪽을 팔아가면서 줄기차게 해외를 나가는 이유가 뭐요 ???
부부 해외관광 버킷 리스트라도 있는 것이요 ???
도대체 뭔 물건 하나라도 팔고 온 것이 있으며, 공사 수주라도 기업을 지원하여 성과가 나온 것이 있소 ???
그만 나가시오. 거의 이정도면 정신분열과 치매 수준이오.",2018-12-04 12:56:09,아직 치매 약 개발이 안되었는데...우짜..,0/0
원전,소가 웃을일,6,0,2018-12-02 10:46:13,naver - ***,"국내에서는 탈원전 하고 외국 나가서는 원전 세이런 하니, 앞뒤가 안맞는 행동을 때려 치워라 재수없다.",,,
원전,"외국순방인가 여행, 나들이인가?",6,0,2018-11-30 18:42:51,naver - ***,"지구상에서 사라진 나라가 바로 체코슬로바키아 동구권 공산주의 국가에서 민주화되면서 1993년도 공산주의국가 몰락 후, 민주국가가 되었고 슬로바키아에서 분리 독립된 자유 민주국가이다.
체코 공화국(체코어: Česká republika 체스카 레푸블리카 *줄여서 체코(체코어: Česko 체스코[*])는 중앙유럽에 있는 공화국이다. 북서쪽과 서쪽은 독일, 남쪽은 오스트리아, 남동쪽은 슬로바키아, 북동쪽은 폴란드와 닿아 있다. 수도는 프라하이고, 주요 도시로 브르노, 오스트라바, 즐린, 플젠 등이 있다.
체코는 크게 보헤미아(체히), 모라바, 실레시아(슬레스코) 세 지방으로 나뉜다. 체코는 1993년 체코슬로바키아로부터 분리되었다. 1999년 3월 12일에는 NATO에 가입하였으며 2004년 5월 1일에는
유럽 연합의 정회원국이 되었다. 이 나라의 민족 구성은 대부분이 서슬라브족에 속하는 체코인으로 인구의 90% 정도를 유지한다. 슬로바키아인은 두 번째로 주요한 민족이다.
문재인씨와 두 부부는 아무런 준비도 없이 외국순방나간 꼴이 되었다. 체코공화국 대통령은 자리를 비웠고 정상회담이 아닌 비공식회담조차 면전에서 만나지 못하고 체코대통령이 궁에 남기고 간 것은 편지뿐이었고 북한의 핵미사일을 폐기를 권고하는 답변 “CVID” 뿐이었다.
지구상에서 사라진 나라 이름인 “체코슬로바키아”라고 며칠 전에 이곳 청와대홈피에 대문짝만하게 실렸다가 지우고 체코공화국의 이름으로 변경되었다.
정말 無知하고 無能한 준비성 없는 정권이 바로 문재인(주사파정권)이라고 보여 진다.
취임 일 년 반 동안 외국순방을 나간 것인지? 외국여행을 즐긴 것인지? 분간하기 難解하고 대한민국대통령 직무수행인지? 북한정권에 예속된 남쪽지방정부의 수석총독의 행보인지?
구분이 안 된다. 일국의 대통령으로서 두 부부께서 정말 체통들이 없어 보인다.
현재의 외교부 장관 강경화씨의 경우도 마찬가지이다. 동맹국 미국 폼페이오 국무장관의 노여움을 사는 외교를 고집하고 북한 퍼주기에 올인하 퇸 통 단단히 전화상 호통을 당한 모습을 상상해 보면 어찌 그리 이 정권에는 신언서판이 뛰어난 인재 인물이 없음에 통탄스럽다. 철딱서니들이 없어도 너무 없는 인사들뿐이다.
체코대통령도 못 만난 프라하의 왕궁주변에서 夫君인 문재인대통령을 잠시 잃어버려서 체코 거리를 뛰었다는 영부인의 모습은 대한민국 국민들의 면목을 실추시키고 국격을 스스로 낮춘 저급한 행동이 아닐 수 없다.
자연환경파괴라면서 원전은 당사자 국가는 포기하는 정책을 고집하면서 체코에 원전수출목적으로 순방한 것인지? 도무지 앞뒤가 맞지 않는 행보인 것이다.
문재인정권은 돈 쓰고 허비하는데 일등이지 돈을 버는 정책 성장에는 아주 무능하다 못해서 고약하고 못된 고집만 부린다. 벌써 조기 레임덕현상이 찾아와서 50% 대는 무너졌고 어제 49%에서 오늘은 45% 년 말 이면 40% 내년 초면 30%대로 주저앉을 것이며 머지않아서 20% 이하고 급락할 것이다.",2019-06-14 13:22:39,동의합니다,0/0
,,,,,,,2018-12-08 11:14:55,참으로 어이가없는 외교참사의 연속이다. 제발 국민들이 외국에 나가서 얼굴좀 제대로 들고다닐수있도록 대통령 내외가 자중하시기를 바란다.,0/0
,,,,,,,2018-11-30 18:51:09,대한민국의 국호를 大韓帝國이라고 말했던 것이 바로 채코공화국 민주국가를 공산권 국가였던 체코슬로바키아라고 초칭했든 일레만 봐도 무지한 착오를 했던 것만 은 사실이고 팩트이다. 이정권의 무능과 무지함은 들어난다. 제발 공부들 좀 하길 바란다. 준비들 철저히 하고 외국을 가던지 만사에 有備無患정신을 가지고 철저한 대비를 하기를 바란다.,1/0
원전,불안한 미래 그리고 파괴되어가는 삶,1,0,2018-11-25 18:48:05,twitter - ***,"미래가 불안 합니다. 그리고 기후변화와 함께 환경이 우리 삶을 공격하고 있습니다.
우리 정말 지금 이 재앙에 절박함이나 공포는 가지고 있습니까?
개인이나 집단이 감당해야할 몫에대한 두려움은 있습니까?
고통 그리고 비용 여기에 시간 이것을 개인이나 가족이 감당할 준비되어 있습니까?
플라스틱을 줄이기위해 극단의 처방계획을 수립합시다. 석탄발전소와 경유차에 대한 강력한 통제와 중국과 미세먼지에 대한 극단적 이고 절실한 협조를 얻어 냅시다. 비닐을 줄입시다. 아예 쓰지 말도록 통제 합시다.
원전과 생활에서 나오는 방사능에 대해서 경각심을 가집시다. 그리고 정부와 기관에 항의 합시다.
저는 감당이 안될것 같고 이런 기후변화나 산업재해 물질에 의한 질병을 이겨낼 자신이 없어서
위키리크스를 뒤지고 각종 영어권 비밀문서를 찾아다니며 공부를 하며 청와대에 개선이나 행동에 나설것을
촉구 하고 있는중 입니다. 집권1년반이 되도록 문재인 대통령 sns계정에도 지금도 꾸준히 경각심과 행동에 나설것을
촉구 하고 있습니다. 3차 대학병원 호흡기나 순환기 내과 외래 진료 받아보신적 있습니까?
하도 질병환자들이 많아서 접수하고 10분 진료 상담 하려면 2달은 기다려야 합니다. 그만큼 지금도 질병과 고통에 신음하는 환자들이 줄을 서있는 상태입니다. 젊다고 혹은 그냥 자만감에 자신의 건강을 확신하지 맙시다.
우리는 포장지만 조금 깨끗해진 여전히 개발도상국 입니다. 환경에 대해서 경각심을 가지고 기후변화를 위해서
우리 행동 합시다.",,,
원전,원전을 놔두고 화력발전을 폐기하는게 어떨까요?,31,0,2018-11-18 16:05:00,naver - ***,"원전이 위험하긴 하지만 아직까진 고효율 에너지이고
화력발전폐기가 훨씬 경제 성장에 도움에 될것 같은데
대통령께선 무슨 의도로 탈원전을 생각하셨는지 궁금합니다.
전 에너지에 대해서 공부를 한 3학년 대학생입니다",2018-11-27 12:58:22,화력발전소 근처에 한번 살아보시기를. 그리고 전기요금 인상에도 불만갖지 마시기를.,0/0
,,,,,,,2018-11-20 13:57:18,원전 페기는 시기 상조 라는게 세계적인 추세인데 유독 우리나라만 호들갑 이해가 안됨,5/0
,,,,,,,2018-11-18 17:29:24,50 년 인지 500 년 인지 가야 핵 물질에서 안전 해 진다는 핵폐기물 사후 관리 문제 때문이 아닐까요 ? .물은 필수 라 해변 을 끼고 있는 원전 에 일본 과 같은 상황도 고려 한 것도 있을 것도 같고 .,0/3
