검색키워드,제목,추천,비추천,작성일,작성자,본문내용,댓글입력일,댓글내용,추천/반대
,,,,,,,2018-07-25 12:02:05,전체 카테고리에서 필요한 각 요소들 언급은 잘하셨지만 각 요소들을 원인과 결과로 이어주는 것은 많이 부족합니다....,0/0
,,,,,,,2018-07-25 11:08:13,남탓 할거 없다 역대 정권때도 다 이랬다,0/0
기후변화,원자력발전 가동을 환영하지만...,17,1,2018-07-23 10:19:33,naver - ***,"원자력발전 가동을 환영하지만... (노동의 내일을 여는 노동자 - 넷)
비 바람 한 점 없는 이 대낮의 폭염에 전기가 없었다면 어찌됐을까? 생각만 해도 끔찍하다. 평소에 휴대폰 통신요금보다 저렴한 가격의 전기 아낌 없이 펑펑쓰고 부족한지 몰랐지만 전기가 크게 모자라 원전을 추가 재가동 시켰다. 잘했다. 선풍기 한대를 돌리려해도 전기가 필요하고 더위를 잠시 시켜 줄 위안이 된다. 전기가 없었다면 더위를 못이겨 쓰러지고 심각하면 온열질환으로 사망에 이를 수 있다. 이런 일이 없도록 원전을 추가 가동하여 전력공급을 늘린 것은 나무랄 일을 아니다. 문제는 원전을 가동하여 발전하지 않아도 될 그런 전력수요를 정확히 예측했느냐 하지 못했느냐 하는 것이다.
탈원전정책도 기후변화나 수요예측 이런 사정을 크게 고민하고 고려하지 않았다. 쓰기는 쓰지만 언젠가는 요금에 반영될 비싼 전기를 써야 했고, 원전용량이 전체용량의 20%정도로 발전량은 30%정도된다. 우리가 쓰고 있는 전기의 30% 이상이 원전에서 만든 전기로 보면 될 것인데 탈원전 정책에 따라 그동안 발전을 하지 못하게 함으로써 이용율이 크게 떨어졌다. 문제는 원자력을 피크로드용으로 가동 중지하는 방식이다. 이렇게 되면 설비 신뢰도나 안정성이 크게 떨어질 수 있다.
원전은 발전기 출력변화를 일정하게 유지하면서 소비가 늘어나 전력이 모자르면 기동과 정지가 수월한 LNG 발전소를 추가 운전하는 방식이었는데 거꾸로 뒤바뀐 것이다. 원전이나 석탄발전을 해도 모자란 전력을 LNG발전을 해서 충당했던 전력공급 방식이 깨졌다. 이런 엉터리 같은 전력계통운영 방식이 세계 어디에 있나? 원전을 무슨 단기통 오토바이처럼 생각하고 있는 것인지 모르겠지만 공급이 많아도 탈이요 적어도 탈이 날 수밖에 없는 전력계통을 이런식으로 운영해서는 곤란하다. 원전의 설비용량이 계속 늘어나다가 2022년을 정점으로 2030년에는 현재의 용량보다도 축소된다. 최대전력 수요의 1%만 모자라도 광역정전 등 대규모 계통사고 발생이 위험이 존재한다.
수 조원의 원전시설이 없는 것도 아니고, 그것을 가동 유지 보수할 전문가들이 없는 것도 아닌데 원전 재가동이나 이용률 향상을 위한 조치를 취하지 않는 정부의 입장을 이해 할 수가 없다. 더구나 미세먼지억제 정책을 주도하고 정부가 석탄발전소를 더 많이 운전하고 질소산화물을 배출하는 LNG 고가의 발전량을 늘이는 이 어처구니 없는 상황은 더위 만큼이나 국민의 속을 새까맣게 타 들어가게 하고 있다. 국민을 물도 전기도 없는 세상에서 살라고 작정한 것인지 아니면 청정에너지 바닥을 내려고 하는 것인지는 모르겠고, 원전을 가동했다고는 폭염이 끝나면 언제 그랬느냐는 듯 원전을 다시 멈추게 할 것이 뻔한데 반복되는 조삼모사일 뿐이다.
탈원전 정책도 잘못했을 뿐더러 앞으로 12년 뒤 누가 탈원전의 이익을 보게 될 것인지 그 예측이 가능하지만 분명한 것은 모든 국민이 피해자라는 사실이다.",,,
기후변화,걱정되는 오비이락 노동정책,7,0,2018-07-03 11:08:57,naver - ***,"걱정되는 오비이락 노동정책 (노동의 내일을 여는 노동자 - 넷)
모든 식물은 기후나 기상조건의 영향을 받고 성장하며 생존을 이어간다. 산업도 마찬가지다. 획일적이며 규제일변도의 정책으로는 산업마다 다른 생태계를 유지할 수 없고 오히려 성장산업을 고사시킬 수 있다. 탄력적근로시간제가 그런 경우다. 3개월 6개월 1년을 허용해야 한다며 입장에 큰 차이가 있다. 어느 장단에 맞춰 춤을 추어야 하는지 난감한 상황이다. 산업생태계 유지와 성장에 필요한 필수영양소를 공급해야 한다. 주52시간에 묶이고 3개월 한도에 묶이고 임금은 올랐고 생산성은 떨어지고 영엉이익도 줄어드는 이런 산업구조로는 경제가 성장 할 수 없다. 일감이 많으면 일을 더해야 하고 영업이익 증가하면 노동자들에게 더 많은 임금을 주어야 한다. 이것이 기업과 노동자 공생의 관계며 공존의 일터를 지키기 위한 공유된 목표다.
하지만 시장경제 사정이 어렵다. 일감이 줄었고 이익도 줄었지만 노동자들에게 주어야 할 임금은 그대로이거나 늘었다. 근로시간이 단축되어 노동자를 더 채용해야 하지만 기업에 그럴 여유가 없다. 그래서 탄력적 근로시간제를 활용한다. 필자는 이 제도를 꿀을 채취하는 '양봉시간제노동'이라 부르고 싶다. 벌통의 입구는 하나다. 이 입구를 일벌들이 열심히 드나들며 꿀을 생산한다. 벌이 활동하는 데 가장 알맞은 온도는 20℃쯤이며, 10℃ 이하가 되면 활동을 중지한다고 한다. 일감이나 일량이 많을 때 더 많은 일을 하고 적을 때 적게 일하는 제도가 탄력적근로시간인데 1주 40시간 법정근로시간과 주 52시간의 연장근로(토/일요일 포함)를 초과하지 않는 범위내에서 탄력적으로 운영하는 제도다.
3개월 단위 탄력근로제때문에 생산성이 낮아졌고 영업이익이 줄었으며 일자리도 늘어나지 않았다면 제도개선과 법률개정의 필요성이 있기는 하겠지만 3개월이던 6개월 이던 평균 노동시간은 같기 때문에 단위시간당의 노동생산성에는 변화가 없고 우리 산업의 구조나 생태계가 양봉사업과 같지 않기 때문에 굳이 이 단위기간을 늘려야 할 필요가 없다고 본다. 또 이 단위기간을 늘려야 한다면 현행법 테두리 내에서 노사협정으로 해결이 가능한 부분이기에 그럴 필요성도 없다. 참고로 필자는 6.29일 탄력근로제 확대를 반대한다는 글에서 '노사가 합의하는 한 유효기간에 대해서는 특별한 제한이 없다'는 현행법이 존재하고 있음을 설명한바 있다. 탄력적근로시간제만 보더라도 고용노동부장관의 말은 틀리지 않았다. 이 기간을 늘이게 되면 고용이 감소될 뿐만 아니라 기존 노동자들의 노동강도는 더 심화될 뿐이다.
대장간에서 연료를 투입하여 풀무질을 하고 무쇠를 때려 벼리고 날을 세우는 작업 생산과정을 예로들어 보자. 이 과정은 단속적이 아니라 연속적인 동일체로 일해야 성과가 나는 작업이며 생산과정이다. 어느 한 분야 공정에만 매달려서는 작업이 이루어 지지 않는다. 자동차생산 제조공정에서 어느 한 곳이 멈추면 전체라인이 멈추게 되는 것이 제조업의 특성이다. 10대의 자동차 생산 목표 달성을 위해 10명이 일한다. 인당 1대며 시간은 24시간이다. 이 시간을 누가 정하느냐에 따라 생산량과 투입 인원이 달라지는데 기업의 입장에서는 완성차 생산에 걸리는 시간을 줄이고 생산량은 늘리는 것을 목표로 경영을 할 것이다. 자동화 등 보조적인 수단이 있기는 하지만 시간을 줄이면 인원이 줄고 노동강도는 쎄지며 생산량이 많아질 수록 더 힘든 노동조건이 된다. (반도체 수출만으로 산업생태계가 유지되고 성장하는 것이 아니라 연관 산업이 함께 생산성이 향상되지 않으면 안 된다 )
임금은 노동조건 중 가장 큰 요소인데 임금은 줄고 일은 더 많이해야 하는 그야말로 이중고다. 특정 시간에 일을 많이 시키고 특정시간에 쉬게하여 전체 법정 노동시간을 초과하지 않토록 하는 것이지만 유효기간 3개월짜리 탄력근로제 하에서 1.5개월은 일을 시키고 1.5개월은 쉬게 할 때 1.5개월 치의 월급만 주면 된다는 생각을 갖고 있는 기업주들이 대부분이며 이 유효기간을 1년으로 확대 확대하자는 것은 6개월치의 월급만으로 1년 간 일시키겠다는 것과 다름 없다. 건설업의 경우도 마찬가지다. 건설공기가 늘어날 수록 이윤은 떨어진다. 여기에 근로시간단축으로 정해진 공기가 더 늘려야 하고 공사원가부담은 커져 결국 분양가를 인상하지 않으면 안 되는 상황에 이른다. 또한 연장근로나 휴일/야간 수당을 주지 않기 위한 방법이다.
법정근로시간 주40시간을 초과한 근로시간은 연장근로수당을 지급해야 하며, 최대 52시간까지 가정했을 경우 12시간에 해당하는 연장근로수당 지급 요건이 발생하지만 이 부분도 수당을 지급하는 방식이 아니라 휴일 또는 휴무를 주는 방식으로 대체하여 임금과는 전혀관계가 없다. 당연히 임금으로 받아야 할 수당을 대체(지정)휴무로 하니 평균임금이 적어질 뿐 아니라 퇴직소득도 줄어들게 된다. 이런 부작용 뿐만 아니라 인력이 부족한 상황을 그대로 방치하고 부족한 인력으로 더 많은 생산성 향상을 요구하는 문제점도 있다. 그렇다고 하여 적은 인원으로 단위노동시간의 생산성을 향상시켰다 하더라도 그 향상(이익)분이 배분되어 노동자들에게 돌아오는 것도 아니다. 노동자 총소득이 줄고 노동강도만 증가시키는 탄력적근로시간제는 이런 문제때문에 그 유효기간을 늘여서는 안 된다.
노동을 단순 기계화시키고 한 철 일만하여 먹고 사는 양봉업쯤으로 보는 경영계의 시각이 놀랍고 이에 중심이 흔들려 6개월까지 늘리는 방안에 긍정적인 신호를 보내고 있는 여당의 뿌리 없는 노동정책에 다시 한 번 놀라지 않을 수 없다. ""전반적으로 다 6개월을 하면 노동시간 단축의 의미가 없다""면서 ""탄력근로제에 관한 것은 산업·기업마다 다를 수 있고 하반기에 실태조사를 할 것""이라고 말한 고용노동부장관의 진단이 정확하고 명확하다. 노동유연성만 늘어날 뿐 장시간근로 노동관행을 그대로 두자는 것과 다름 없는 여당의 노동정책이 이대로 계속되면 노동존중의 사회는 더 멀어진다. 가끔은 더 기다리고 더 깊은 호흡을 할 필요가 있다.",2018-07-03 18:51:41,네!!!!!!!!!!!!!!!!,0/0
기후변화,정부의 무지한 전력정책을 비판한다.,23,1,2018-06-15 15:47:06,naver - ***,"정부의 무지한 전력정책을 비판한다. (노동의 내일을 여는 노동자 - 넷)
신고리 5.6호기는 일시적 건설 중단 조치 이후 공론화위원회를 통해 59.5% 찬성으로 공사재개를 결정한 바 있고 현재 33.38%의 순조로운 공정률을 보이고 있다. 원전은 위험하고 싼 연료를 써 발전을 하면 미세먼지가 많이 발생하니 비싼 연료를 쓰더라도 국민의 안전을 지키고 미세먼지로부터 국민건강을 보호할 수 있다면 그렇게 해야한다는 것이 정부의 탈 원전 탈 석탄 전력정책에 찬성하고 경제급전에서 환경급전으로 급전방식을 변경해야 한다는 주장에 힘이 실리기도 했지만 우려했던 바와 같이 전력구매비의 상승으로 한전의 적자가 확대되고 일부에서는 전력요금의 인상이 불가피하다는 의견을 내놓고 있다.
원자력·석탄발전의 단계적인 감축과 재생에너지와 LNG발전의 비중을 확대시키겠다는 것이 지난해 확정된 제8차 전력수급기본계획이다. 2030년 발전량을 기준으로 신재생에너지는 6.2%에서 20%로 늘어나는 반면 원자력발전 비중은 30.3%에서 23.9%로 줄어든다. 발전량이 가장 많은 석탄발전소 역시 45.4%에서 36.1%로 줄어들고 LNG발전은 16.9%에서 18.8%로 늘린다는 계획이었다. 발전연료가격 상승이나 하락에 따른 탄성치는 전혀 반영되지 않았고 기후변화에 의한 부분도 반영되지 않았으며, 연료의 수급조건도 고려하지 않은 기계적인 수치의 결합으로 신재생에너지 발전비중의 확대에 따라 다른 전원의 발전비중을 축소시키는 그야말로 억지끼워맞춤식으로 기본계획을 확정시켰음이 그저 놀라울 다름이다.
또한 전력구매비용이 가장 비싼 신재생에너지 발전비중이 전기요금에 부담을 줄 정도로 설비가 증설되지 않았고 규모가 확대되지 않았음에도 한전이 연속 적자를 내는 이유나 원인에 대하여도 명쾌한 분석과 대책이 없는 전력정책을 과연 국민이 신뢰할 수 있으며 전력요금인상 국민적 동의가 있을런지도 의문이며 회의적이다. 한전의 적자를 메워주기 위한 전력요금 인상이 아니라 국제 연료가 상승에 따라 전력요금의 인상이 불가피하다는 논리로 접근 할 것이 분명할 터인데 눈가리고 아웅하는 격이다. 공사를 수 개월 늦춰 수 천 억원의 손실을 보게하고 월성 1호기를 조기폐로시켜 발전을 못하게 했으며 정상 운전되어야 할 원전 8기의 발전을 막고 있으면 전력구매비용이 높아져 적자가 나는 것은 당연한데 잘못된 전력정책에 따라 발생된 매몰비용을 국민들에게 전가시키려는 정부의 무지함에 또 한번 놀랍다.
월성1호기를 조기 폐로시키지 않고 1년 더 발전을 하게 했다면 고리 5.6호기 공사지연에 따른 매몰비용을 상쇄시키고도 남았으며 재생에너지 정부지원사업비로도 충분한 활용이 가능했다. 해야 할 것은 하지 않고 하지 말아야 할 것은 기를 쓰고 하려는지 알 수가 없고. 국가 에너지정책을 정치적 결정하는 것도 잘못됐다. 싼 것을 쓰다가 모잘르면 그 때 더 비싼 것이라도 갖다 쓰는 것이 경제의 법칙이며 경영의 원리다. 이것을 싹 무시하고 비싼 것부터 쓰겠다는 전력정책이 과연 국민경제를 위한 올바른 국가경영인지 묻지 않을 수 없고 미세먼지 억제 정책을 펴겠다는 정부의 친환경 정책과도 배치된다.
발전 가능한 원자력발전기는 즉시 가동시켜야 하며 전 국토를 황폐하게 만들고 이익만 추구하려는 일부 몰지각한 재생에너지 사업자들의 전력시장 진입을 적극 규제해야 하며 원자력 발전기 1기만 발전하더라도 수 백만 평 국토 훼손을 막고 자연환경을 보전시 킬 수 있는 그야말로 친환경정책이라 하지 않을 수 없는데 왜 발전을 안 하고 있는지 소비자인 국민들은 알아야 권리가 있고 정비 중이라는 원전이 정비가 끝나면 발전시킬 것인가라는 질문에 답해야 하는 것은 정부의 의무다.
[ 월성1호기 수명연장 왜 필요한가?]
발전설비의 수명연장 기간이 종료되는 오는 2022년 11월까지는 대통령의 탈 원전 정책과 무관하게 월성1호기는 지속발전이 가능한 운영을 해야 한다. 만약 정부가 월성 1호기의 조기 폐로를 결정한다면 이는 막대한 국가재정의 손실과 함께 신재생에너지 전환정책에도 부정적인 영향을 준다. 이미 수명 연장을 위해 7천억 원에 가까운 자금이 투입되었고 폐로시기가 앞당겨 질수록 그 손실 규모는 커지며 대체 발전을 액화천연가스발전에서 찾는다면 연료비 상승으로 인한 발전원가 부담이 높아져 전기요금 인상을 압박하는 요인으로 작동 할 수 있기 때문에 조기 폐로로 얻을 정치 사회적 이득 보다는 경제적 손실이 크다는 점도 월성1호기를 조기 폐로해서는 안 된다는 결정적 이유가 된다는 점을 인식해야 한다.
정말 하고 싶은 말은 이것이다. 월성원전 1호기에서 얻는 경제적 이득을 신재생에너지 전력전환정책 비용이나 건설 재개를 결정한 고리 5.6호기의 투자재원으로 활용하라는 것이 필자의 주장이다. 뿐만 아니라 월성 인근주민들에게 약속드린 지원사업비로 쓸 수 있도록 한다면 1석 3조의 효과를 거둘 수 있고, 정부 전력정책의 일관성과 지속적 측면에서도 신뢰를 얻을 만 하기 때문이다.서둘러 조기 폐로를 결정 할 경우 경제적 이익을 포기하는 것이고 추가로 투입될 국가 예산이 낭비되는 것이기에 예산 절감 차원에서라도 월성 1호기는 향후 5년 간 계속 운영 발전이 되어야 한다. 문재인 정부의 원전정책의 잘잘못을 따지기에 앞서 불확실성을 제거하는 것이 정책의 안정성을 유지하는데 큰 도움이 될 수 있다는 점에서 우리는 왜 월성1호기 조기폐로를 결정으로 무엇을 잃고 얻을지에 관심을 두어야 하며 모든 논의도 이런 관점에서 접근해야 한다.
[월성1호기 조기폐로 다시 한 번 생각하자!]
신고리 5·6호기 건설을 재개하기로 한 결정은 공론화과정을 거쳐 수렴된 국민의견을 국정에 즉각 반영시킨 결과지만 동시에 그 시기를 못 박지 않았으나 월성1호기 조기 폐로방침도 함께 밝혔다. 탈 원전정책의 일환이라지만 과연 국가와 우리사회에 무슨 이득이 될 수 있는지 걱정이 앞서면서 원전을 포함한 발전기의 수명연장은 안정성을 토대로 하여 경제성 평가를 거쳐 결정된 것으로 국가원자력발전정책 최고의 의사결정기구인 원자력안전위원회의 승인으로 수명연장 결정을 내렸고 발전설비의 안전성과 신뢰도는 보증된 것이라는 할 수 있다.
신고리5·6호기 건설 잠정중단 조치로 본 직접손실비용이 1천억 원에 이르렀고 공론화위원회 비용과 사회적 갈등비용 등을 고려하면 매우 큰 손실이 발생됐다. 여기에 수 천 억원을 들여 수명을 5년 간 연장시킨 월성1호기를 조기 폐로시킨다면 또 다른 매몰비용이 발생된다. 정부의 전력정책을 신뢰하지만 이렇듯 경제 사회적으로 큰 손실을 감수하면서까지 무리하게 추진해야 할 이유는 없다고 생각한다. 당초 계획대로 월성 1호기를 향후 5년 간 더 운영 할 때 얻을 수 있는 경제 사회적 효과로
우선 매년 1천억 원 규모의 전력판매 수익금이 발생되어 신고리 5.6호기 잠정 건설 중단조치에 따른 경제적 손실을 만회시킬 수 있으며, 추가 매몰비용의 발생이 없고, 수 천개 일자리의 보존과 유지는 물론 지역 경제에 큰 도움이 된다. 이 뿐 만이 아니다. 정부의 에너지 전환정책인 신재생에너지나 신에너지 기술 연구와 개발에 필요한 비용의 충당도 가능하며, 미세먼지 저감과 석탄수입 대체 효과도 대단히 크다. 더구나 원전 수명연장 기술과 원전운영의 안전성을 대외적으로 입증하고 원전 설계와 운영 기술의 기술적 비교우위는 물론 국제경쟁력을 강화시키는데 있어서도 큰 도움이 된다. 돈을 들여서라도 수명을 연장시키는데 연장된 수명을 일부러 단축시키려는 것도 정부가 할일은 아니며 월성1호기 조기폐로에 대하여 다시 한 번 생각해주기를 바란다.",2018-06-28 14:59:49,대통령은 여전히 천동설을 주장하고 있다. 과학적 사실과 진실이 본인의 생각과 정치에 의해 왜곡되어 국민들을 더욱 무지하게 만들고 있다,1/0
,,,,,,,2018-06-16 00:35:33,전정부. 전전정부때는 이보다 더했다는것을 상기시켜 드릴까요~???!!!!!,0/1
,,,,,,,2018-06-15 15:56:22,한 개인의 쓸데없는 고집이나 잘못된 신념은 결국 나라까지 망치는 것. 그런 자들이 권력의 상층권에 있다면 더욱 그러하다.,5/0
기후변화,5천만 국민에게 묻습니다. 대한민국은 살만한 나라인가요?,4,2,2018-03-02 04:30:50,naver - ***,"2018년 3월 1일 삼일절
5천만 국민에게 묻습니다. 대한민국은 살만한 나라인가요?
1. 대한민국은 살만한 나라이다
2. 대한민국을 떠나고 싶다
2018년 대한민국 뉴스............
○ 13년 연속 OECD 회원국 중 자살률이 1위인 국가, 대한민국
○ 자살률 세계 1위 국가 대한민국
○ 대한민국 OECD 청소년 자살률 1위
○ 대한민국에서 교사로 산다는... 우울증 자살
○ 불행론 한국 학생 자살률 세계 1위
○ 전세계 157개 국가중 행복지수 56위, 대한민국 (일본 51위)
○ 죽지마세요> 잇따른 동반자살 사건, 'OECD 자살률 1위'
○ 노인 자살률은 OECD 국가중 1위, 대한민국
○ 고장난 저울, 대한민국
○ 외교, 안보, 기후변화, 저성장, 저출산, 고령화, 높은 자살률, 생태환경, 미세먼지
○ 기술 문명에 대한 과도한 의존, 고도의 경쟁 문화에 따른 가족과 공동체의 붕괴
○ 4대강 사업 22조원의 낭비, 자원 외교에 낭비한 수십조원, 정부조직과 공기업들간의 정격유착
○ 많은 요소들이 한국의 미래를 위협하고 있는데 국가 정책들은 제각각 자기 앞가림만 하려 들 뿐
큰 그림을 그리지 못한 채 해매고 있다
○ 성형 수술로 극성을 부리는 외모지상주의, ‘즉시 만족’만 추구하는 문화적 타락의 확산과
소비 욕구만 자극하는 상업적 현상 등이 그저 현상이 아닌 병으로 깊어지고 있다
○ 극우파로 이뤄진 트럼프 행정부, 그리고 사드 배치로 인한 중국과의 갈등, 위안부 문제 등
좀처럼 해결의 기미가 보이지 않는 첨예한 모순들
생명의 전화를 아십니까?
생명의전화 1588-9191
www.lifeline.or.kr
1992년 첫번째 자살시도 - 군복무시 상관의 밤샘업무지시 - 군정신병원 입원
2004년 두번째 자살시도 - 컴퓨터학원폐업(국가정책변경) - 아산병원 정신과 입원
2007년 세번째 자살시도 - 고금리 채업자의 압박감 - 아산병원 정신과 입원
2014년 네번째 자살시도 - 고금리 사채업체의 압박감 - 용인정신병원 입원
2015년 다섯번째 자살시도 - 사랑하는 나의 어머니 사망 - 신경정신과 약처방
2018년 3월 1일 - 생명의 전화 1588-9191 - 자살방지상담 자원봉사 문의
사단복지법인 한국생명의 전화
2018년 제 43기 전화상담사 양성과정
기간 : 2018. 3. 8 ~ 7. 5 매주 목 오후 7~9 총 18주 과정
장소 : 생명의 전화 6층 라이프라인홀
자격 : 생명의 전화에 관심있는 시민 누구나
교육비 : 45만원 --------------------------------( 이런 황당함 - 자원봉사 하려는대 돈을 내고 교육을??)
ㅎ ㅏ .........................................................................................................
..................................................................................................................
ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
수백만 자원 봉사들은 누구를 위하여 이 늦은 시간 밤을 새워가며 봉사하고 있는데
대한민국 정부는 민간단체라는 이유로 지원이 안된다니
이게 말이 되는 건가요?
왜 그런건가요?
다른 대안은 없는 건가요?
이게 정말 국민을 위한 나라이고 정부인가요?
남의 나라, 다른 나라에 지원하는 국가 예산만도 수백억은 될텐대
정작 전세계 OECD 국가중 자살율 1위인 대한민국 국민을 살리는
자원봉사 단체에 대한 예산 편성이나 지원조차 안되는 나라, 대한민국
왜 그분들은 좋은일을 하려고 하는대 자기돈을 내면서 까지 자원봉사를 해야 하나요?
이것이 진정 제가 살고 있는 대한민국이란 나라 입니까?
5천만 국민은 대한민국이라는 나라에 무엇을 기대하고 믿고 살아야 할까요?
.
.
.
.
어쩌면
오늘밤이 마지막이 될지도 모르는 이 시간에
좋아하는 자판기 커피한잔 마시며 이글을 올립니다.
5천만 국민에게 묻습니다. 대한민국은 살만한 나라인가요?
하늘이시여 이 나라를 굽어살펴 주시옵소서
하늘에 계신 우리 아버지여
이름을 거룩히 여김을 받으시오며 나라가 임하시오며
뜻이 하늘에서 이루어진 것 같이
땅에서도 이루어지이다
오늘 우리에게 일용할 양식을 주시옵고
우리가 우리에게 죄 지은 자를 사하여 준 것 같이
우리 죄를 사하여 주시옵고
우리를 시험에 들게 하지 마시옵고
다만 악에서 구하시옵소서
나라와 권세와 영광이 아버지께 영원히 있사옵나이다.
아멘♥사랑합니다
2018년 3월 2일 04:25
대한민국 국민 임병무.",2021-08-14 08:33:54,안락사 합법화하라,0/0
,,,,,,,2021-01-13 10:37:29,매우 공감합니다,0/0
,,,,,,,2018-03-03 01:56:54,4대강 삽후에 홍수왔다 소리들은적없다 정말 이건 팩트다!!!,1/0
,,,,,,,2018-03-02 08:55:23,"4대강 사업은 아주 잘한 사업이다... 홍수피해로부터 해방되었고,,,보를 설치하여 심각한 가뭄극복에 기여했다.",0/0
기후변화,미세먼지 저감 도시 숲 조성 서둘러야,13,0,2018-03-02 00:53:40,naver - ***,"미세먼지 저감 도시 숲 조성 서둘러야
법을 안 지키는 사람보다 법을 지키는 사람이 많으면 건강한 사회요, 휴지를 버리는 사람보다 줍는 사람이 많으면 깨끗한 거리가 될 수 있다. 침묵의 살인자라고 하는 미세먼지 저감을 위해 정부가 많은 노력을 기울이고 있는데 하지 않는 것보다 하는 것이 더 이롭고 유의미한 결과를 기대 할 수 있다. 사실 미세먼지는 발생원 찾기가 어렵고 찾았다 하더라도 쉽게 억제 시키기가 어렵다. 미세먼지의 발생원은 크게 다음 4가지로 구분 할 수 있다.
지정학적 미세먼지, 산업 공학적 미세먼지, 생태학적 미세먼지와 기후환경적 미세먼지다. 중국의 서해 산업단지에 근접해 있어 미세먼지가 유입되는 경로를 갖고 있음을 지정학적 미세먼지라고 한다면 산업 공학적 미세먼지는 건설현장이나 공장, 자동차 등에서 배출되는 미세먼지를 말한다. 또한 생태학적 미세먼지는 자연환경파괴로 인한 미세먼지를 말하고 기후환경적 미세먼지란 기상과 기후의 변화에 따라 발생되는 것으로 미세먼지 집착도나 체류기간이 길어 건강에 나주 나쁜 영향을 미치고 있다.
어느 하나의 원인으로 미세먼지가 문제되는 것이 아니라 복합적 작용으로 심각해진다. 그래서 실효성 논란이 있는 것이고 예산의 낭비라는 비판도 제기되는 것이다. 다양한 발생원의 미세먼지를 줄이기 위한 노력을 정부차원에서 기울여야 한다면 발생된 미세먼지 확산 억제 정책은 지방정부와 함께 해야 한다. 최근 서울시가 미세먼지 비상조치 행동에 들어갔고 대중교통요금을 무료화로 많은 예산이 필요했다고 한다. 실효성은 적었지만 아무 것도 하지 않은 것 보다는 낫다.
다만 이 예산을 도시 숲 조성에 썻더라면 더 좋았을 것이라는 생각이 든다. 미세먼지 농도가 높아지는 원인은 오염된 공기를 청정하게 걸러 맑은 공기를 내어주는 도심의 허파가 작다는 것을 의미한다. 미세먼지 발생 억제책도 중요하지만 더 중요한 것이 바로 이 도심의 허파를 유지하고 건강하게 하는 것이다. 도시에 물과 나무 숲만 있어도 국민건강에 많은 도움이 된다. 도시 이미지 개선은 물론이고 친환경 녹색 도시로의 변모가 가능하고, 나무그늘은 시민들의 휴식 공간이 되며 여름철 온도를 낮춰 주는 효과도 있다. 수 만 그루의 나무를 심고 도시 숲 조성에 요긴하게 쓸 수 있엇던 예산이었는데 아쉽다.
광화문이나 시청 앞 광장에는 나무 한 그루 없다. 삭막하고 썰렁한 분위기 뿐이다. 이곳은 물론 한강고수부지와 국가나 지방하천변을 중심으로 나무를 많이 심고 숲을 만들고 가꿔야 한다. 집안에 공기 정화식물을 두는 것이 가족의 건강을 위한 것이라면 도시에 이런 나무나 많은 숲을 가꾸는 것은 시민을 위한 것이다. 정부가 해야 할 일이다. 산림녹화에서 도심녹화로 전환해야 할 때다. 도란도란 가족과 함께 손을 맞잡고 걸으며 휴식과 운동을 검 할 수 있는 친환경 공간이 되어야 한다. 나무를 심고 숲을 조성하면 도심의 허파가 커지고 한결 맑은 공기의 질을 확보 할 수 있다.
서울과 인천 경기지역 지방정부가 경쟁적으로 도시 숲 가꾸기에 나서고 친환경 도시생태계 조성에 나설 때 미세먼지로부터 시민의 건강을 보호하는데 효과적일 수 있으며 좋은 휴식 공간이 될 수 있다. 그리고 필자가 제안하는 다음 문제에 대한 환경 개선대책을 수립하여 적극 추진해 주길 바란다.
1) 수도권 산업공단 대기오염물질 배출기준 강화
2) 수도권 대규모 택지개발(예정)지구 토지정리 시 발생되는 비산먼지 예방을 위한 감시 감독강화
3) 수도권 건설폐기물 집하장 전수조사 및 비산먼지발생 억제 대책 수립
4) 수도권 매립지 밀집 순환골재 생산공장 폐쇄 및 이전 추진 (적치량 수 천 만톤 :세계최대규모)
5) 수도권 전역 도로 유지상태 청결등급제 도입 시행",2019-12-14 17:11:28,좋은 대책입니다.,0/0
,,,,,,,2018-03-02 01:24:26,전에 뉴스보니 미세먼지 측정기도 공원에다가 설치한것 같은데 주요 밀집된 도시 제일 더러운 부분에 설치하고 대책 마련이 시급한것 같습니다,1/0
