검색키워드,검색범위,시작일,단계,참여인원,제목,날짜,좋아요개수,댓글개수,본문내용,참여기간,관련주제,관련지역,태그,댓글내용
기후변화,제목,2021-08-05,종료,32,[서울 강서구] 2021년 기후변화대응 포스터 공모전 안내,2021.08.05,20,32,"강서구 초,중학생을 대상으로 ""2021년 기후변화대응 포스터 공모전"" 을 개최하오니 많은 관심과 참여 바랍니다.
▷접수기간 : 2021년 7월 26일 ~ 9월 15일
▷주      제 : 기후변화대응을 위한 실천의지
▷응모자격 : 강서구 소재 초·중학교 재학생
▷작품규격 : 초등부 8절지, 중등부 4절지
▷시상내역 : 최우수 1점, 우수 9점, 장려 15점
▷접수방법 : 우편 및 방문 - 강서구 양천로59길 38 강서구청 가양동별관 5층 녹색환경과
▷문      의 : 강서구청 녹색환경과(☎02-2600-4017) ",2021-08-05~2021-08-19,환경>기후·기상,서울특별시>강서구,#포스터 #기후 #기후변화,
기후변화,제목,2021-08-05,종료,29,[서울 강서구] 2050 강서구 기후변화 대응계획 수립을 위한 설문조사 안내,2021.08.05,16,29,"2050 강서구 기후변화 대응계획 수립을 위해 아래와 같이 설문조사를 실시하오니, 많은 참여 바랍니다.
 
1. 설문기간: 2021. 7. 27.(화) ~ 2021. 8. 22.(일)
2. 설문대상: 2021년 현재 강서구에 거주하거나 활동하는 주민
3. 방      법
- 온라인 조사: 강서구청 홈페이지-열린광장-여론수렴-설문조사-""2050 강서구 기후변화 대응계획 수립을 위한 인식 조사""
   (https://www.gangseo.seoul.kr/new_portal/ksnet/surveyNormal.jsp), 
 ※ 온라인 조사의 경우 공정한 설문을 위해 회원 로그인 또는 본인확인 후 참여 가능하오니
    양해부탁드립니다.
-오프라인 조사: 각 동 주민센터에 비치되어 있는 설문조사지 활용
4. 설문내용: 기후변화대응 인식 및 체감도, 탄소중립 생활 실천 항목, 부문별 우선순위 정책 등
 ",2021-08-05~2021-08-19,환경>기후·기상,,#기후 #기후변화 #기후변화대응 #2050,
기후변화,제목,2021-07-22,종료,489,광주지방기상청 기후변화 공감 프로그램에 대한 여러분의 생각을 들려주세요!,2021.07.22,19,15,"안녕하십니까?
광주지방기상청에서는 기후변화 인식 제고를 위해 온･오프라인으로 다음과 같이 다양한 프로그램을 운영 중에 있습니다.
본 설문조사는 현재 광주지방기상청에서 운영 중인 공감 프로그램의 현황을 점검하고 국민의 의견을 적극적으로 반영하여 보다 나은 프로그램으로 운영할 수 있는 소중한 자료로 활용할 예정입니다.
많은 참여 부탁드립니다. 
★ 좋은 의견을 주신 약 30명을 선정하여 모바일 쿠폰을 보내드고자 하오니 개인정보 수집에 동의하여 주시기 바랍니다.
※ 개인정보 수집·이용에 대한 동의를 거부할 권리가 있습니다. 동의를 거부할 경우 이벤트 응모에 제한을 받을 수 있습니다.
 
 ",2021-07-22~2021-08-05,환경>기후·기상,,#기후변화 #공감프로그램 #광주지방기상청,
기후변화,제목,2021-04-12,종료,0,종합 기후변화감시정보 활용도 및 만족도 설문조사,2021.06.03,0,0,"설문조사 결과를 분석하여 정리를 하였습니다.
주요 개선 방향으로는 홍보 강화, 콘텐츠 개선, 편의성 향상입니다.
개선을 위한 고귀한 의견이 있으시면 언제든지 의견 주시기 바랍니다.
감사합니다. 
<종합 기후변화감시정보 서비스 국민생각함 설문 결과>
❍ (기간/방법) 2021. 4. 12.(월) ~ 4. 25.(일) / 온라인(국민생각함)
❍ (대상) 일반 국민 중 서비스 사용자(229명 참여)
❍ (안건) 서비스 개선 방안, 사용자 만족도 등 19개(세부포함 총 23개) 문항
❍ (주요결과)
- 업무와 관련 없어도 이해와 교육에 대한 높은 관심
- 평소 기후변화와 관련하여 국민들에게 많이 알려져 있는 요소가 활용률이 높고, 건강과 안전분야에서 가장 많이 활용함
- 소마다 50%이상이 만족하며 불만족보다 10배 정도 높음. 특히, 사이트 방문 시 관심을 끌 수 있는 메인화면의 시각적 효과로 인해 메인 디자인 만족도(64.2%)가 가장 높음.
- 자료 이해를 위한 설명, 다양한 콘텐츠 보완 필요
- 유익한 정보 시스템에 대한 홍보, 쉽고 편리한 사용을 위한 보완 필요
* 상세한 내용은 붙임 참조.
---------------------------------- <설문조사 시, 안내문>--------------------------------------
안녕하십니까?
기상청에서는 보다 나은 기후변화감시정보 서비스를 위해 종합 기후변화감시정보 활용도 및 만족도 설문조사를 실시하고 있습니다.
 
본 조사는 종합 기후변화감시정보 이용자 여러분들의 서비스 활용 정도와 만족도를 파악하여
향후 보다 나은 서비스와 효율적인 정보를 제공하는데 그 목적이 있습니다.
응답해 주신 모든 사항은 통계법 제33조 비밀 보호조항에 의거하여 철저히 비밀이 보장되며
오직 통계분석만을 위해 사용됨을 알려 드립니다.
 
조사에 참여해주신 분들 중 성실하게 응답해주신 분들께
추첨을 통하여 스타벅스 아메리카노 모바일 상품권을 지급해드리오니
바쁘시더라도, 잠시 시간을 내시어 설문에 응답해 주시면 감사하겠습니다.
※ 설문조사기간: 2021. 4. 12.(월) ~ 4. 25.(일)
※ 당첨자 발표: 2021년 6월 넷째주 이전, 휴대폰 문자를 통한 개별 공지
※ 추첨관련 개인정보(이름, 전화번호 등) 제공을 원하지 않으시는 분은 설문에 응하지 마시기 바랍니다. 
 ",2021-06-03~2021-06-13,환경>기후·기상,,#기후변화 #기후 #지구온난화,
기후변화,제목,2021-04-14,종료,193,버스정류장에서 만나는 우리 동네 기후변화 설문조사,2021.04.14,12,5,"안녕하십니까?
전주기상지청에서는 전북지역 기후변화 현황, 전망 등 전북지역 기후이슈를 포함한 ‘기후변화 정책 및 시나리오’ 콘텐츠
프로그램을 추진하고 있습니다.
 
본 설문조사는 ‘전북지역 기후이슈에 대한’ 기후변화 시나리오, 기후변화 정보 취득경로 등 기후변화 인지도 조사를 포함하고 있으며, 콘텐츠 디자인 구성, 방식 등 효과적인 기후변화과학의 이해확산을 위한 자료로 활용될 예정이며, 버스정류장 콘텐츠* 제작에 반영하기 위한 사전조사입니다.
* 전주 한옥마을 등 이용밀집도 높은 정류장(25곳), 시내버스 408대(수소·전기버스 15대 포함) 內 전자노선도, 버스정류장 1,100개소 버스 정보 안내시스템 활용 정보 제공
응답해 주시는 모든 내용은 통계적인 목적으로만 집계되어 사용되며, 응답 내용이 공개되거나 응답자 신원이 알려지는 일은 전혀 없습니다.
바쁘시더라도 잠시 시간을 내주셔서, 본 설문조사에 참여해 주시면 감사하겠습니다.
 
** 설문에 참여해 주시는 분들을 추첨하여 경품을 드리오니 많은 참여 바랍니다.
 ",2021-04-14~2021-04-18,환경>기후·기상,,#기후변화 #기후변화시나리오 #기후변화과학 #버스정류장 #기후변화콘텐츠 #기후변화정보,
기후변화,제목,2021-04-12,종료,238,종합 기후변화감시정보 활용도 및 만족도 설문조사,2021.04.12,14,9,"안녕하십니까?
기상청에서는 보다 나은 기후변화감시정보 서비스를 위해 종합 기후변화감시정보 활용도 및 만족도 설문조사를 실시하고 있습니다.
 
본 조사는 종합 기후변화감시정보 이용자 여러분들의 서비스 활용 정도와 만족도를 파악하여
향후 보다 나은 서비스와 효율적인 정보를 제공하는데 그 목적이 있습니다.
응답해 주신 모든 사항은 통계법 제33조 비밀 보호조항에 의거하여 철저히 비밀이 보장되며
오직 통계분석만을 위해 사용됨을 알려 드립니다.
 
조사에 참여해주신 분들 중 성실하게 응답해주신 분들께
추첨을 통하여 스타벅스 아메리카노 모바일 상품권을 지급해드리오니
바쁘시더라도, 잠시 시간을 내시어 설문에 응답해 주시면 감사하겠습니다.
※ 설문조사기간: 2021. 4. 12.(월) ~ 4. 25.(일)
※ 당첨자 발표: 2021년 6월 넷째주 이전, 휴대폰 문자를 통한 개별 공지
※ 추첨관련 개인정보(이름, 전화번호 등) 제공을 원하지 않으시는 분은 설문에 응하지 마시기 바랍니다. 
 ",2021-04-12~2021-04-25,환경>기후·기상,,#기후 #기후변화 #기후변화감시,
기후변화,제목,2021-04-01,종료,43,[청주기상지청] 비대면 기후변화과학 체험프로그램에 대한 의견 수렴,2021.04.01,0,0,"기후변화과학 체험프로그램에 대한 여러분의 생각을 들려주세요.
청주기상지청에서는 코로나19로 기존 현장방문을 통해 운영되던 체험프로그램을
비대면으로 전환하여 운영하고 있습니다.
비대면 기후변화과학 체험프로그램을 개선하여 수요자가 만족하는 프로그램을
제공해드리기 위해 여러분의 의견을 듣고자 합니다.
소중한 의견을 부탁드리며, 귀중한 시간 내주셔서 고맙습니다.
 ",2021-04-02~2021-04-12,환경>기후·기상,,#기후변화 #청주기상지청 #비대면 #기후탐험대 #기후놀이터 #기상기후배움터 #그로우키트 #화분만들기 #체험꾸러미 #체험키트,
기후변화,제목,2021-02-05,종료,0,데이터 사용량과 기후변화 문제의 상관관계에 따른 원격수업의 나아갈 방향..,2021.02.05,1,0,"정보통신 기술 발전과 함께 폭발적으로 증가한 데이터 사용량은 기후변화 문제와 상관관계가 있다는 사실을 최근에 알게 됐습니다.
데이터 사용량의 증가 < 전력 소비의 증가 < 탄소배출의 증가로 이어지게 돼 환경 문제를 야기하게 되는 것 입니다.
온라인에서 30분동안 영상을 시청하면 1.6kg 의 이산화탄소가 발생한다는 환경단체 조사 결과가 이를 뒷받침해주고 있습니다.
코로나19로 인해, 원격수업이 일상화 되어 있는 학교 현장에서 학생들 개개인이 온라인 영상을 하루 평균 4시간 정도 시청한다 가정하면,
기후변화의 초가속화는 당연하다고 생각됩니다. 
코로나19 팬데믹 상황과 기후변화의 위험 속에서 어느쪽에 더 가치를 두어야 할까요?
환경을 보호하자고, 원격수업하는 학생들의 수업 시간 단축 또는 방학 기간 연장 실시..
학생들의 학습권을 지키자하니.. 기후가 급속도로 변화함이 무섭게 느껴집니다.
먼 미래의 일인줄만 알았던 기후변화가 부쩍 가깝게 느껴지는 요즘...여러분들의 생각과 함께하고 싶습니다.   ",2021-02-05~2021-02-15,환경>대기,울산광역시,,
기후변화,제목,2020-10-24,종료,2,기후변화,2020.10.24,1,2,"북극곰이 쓰레기를 뒤지는 장면을 보았습니다.
너무 충격적입니다
기후변화에 대해 국가에서 적극 대비하고 지혜를 모아야 하겠습니다.
공영방송에서 지속적으로 문제 제기와 실천방법 등을 방영했으면 합니다.
유럽에서는 코로나19를 계기로 탄소 배출 않하기를 적극 실천한다고 합니다.
코로나19로 더 나은 미래를 준비하는 우리 모두가 되었으면 합니다.
쓰레기 재활용품 제대로 버리기, 미니멀라이프의 삶 살아보기 등 저부터 실천하고 노력하려고 합니다.
우리 모두 기후변화에 민감한 삶을 살고 하나뿐인 지구를 아껴요
너무 늦은 건 아닌지요........
 ",2020-10-24~2020-11-07,환경>기후·기상,서울특별시,,
기후변화,제목,2020-10-20,종료,1,제28차 유엔기후변화협약 당사국총회 제주 유치 '총력',2020.10.20,1,1,"제주특별자치도는 지난 16일 제28차 유엔기후변화협약 당사국총회의 성공적인 제주 유치를 위한 실무 TF회의를 개최했습니다. 제주도는 제주도의회와의 상설정책협의회에서 COP28 제주 유치를 위한 공동노력에 합의했으며, 제주형 뉴딜 종합계획 COP28유치를 10대 핵심과제로 포함해 발표했습니다. 2023년 개최 예정인 COP28DMS 197개국 정부대표단 등 2만 여명이 참가하는 최대 규모의 국제 환경회의로, 아시아·태평양지역에서 개최될 예정입니다.
원희룡 지사는 지난 13일 대통령이 주재하고 경제부총리 등 8개 부처 장관과 17개 시·도지사가 참석한 제2차 한국판 뉴딜 전략회의에서 COP28의 제주 유치를 표명한 바 있으며, 원 지사는 그린뉴딜 프런티어 제주의 성과를 공유하고 글로벌을 선도할 수 있도록 역할을 해나가겠다고 강조했습니다.
이와 같이 제주특별자치도는 속도감 있는 COP28 제주 유치 추진을 위해 짜임새 있게 유치 활동을 뒷받침할 실무 TF를 구성·운영하고 있습니다. 실무TF는 제주도와 행정시 및 유관기관인 제주국제컨벤션센터, 제주컨벤션뷰로, 제주관광공사, 제주관광협회, 제주연구원 소속 전문가 등으로 구성됐으며, 유치를 위한 사전준비 작업, 홍보전략 마련, 전문가 인적 네트워크 연계 등 행정지원체계를 구축합니다.
실무 TF 1차 회의에서는, 기후변화 관련 인적네트워크 구성, 제주의 그린뉴딜, 카본프리 아일랜드 등 저탄소 정책 성과와 COP28 제주 유치를 연계한 홍보 강화, TF 인적 구성 확대 방안 및 자문단 구성에 대해 논의했으며, 이에 따라 TF인적 구성을 언론·대외협력·저탄소 분야 등으로 확인하고, 기후변화협약과 관련한 도내·외 전문가 등 인적 네트워크를 확보할 계획입니다.
또한, 범국민적 공감대 확산을 위해 언론 및 SNS 등에 제주의 저탄소정책과 성과 COP28 제주 유치 홍보를 강화하고, 11월 중에 2차 회의를 개최해 COP28 제주 유치 홍보 전략과 유치위원회 구상방안에 대해 논의할 예정입니다.  제주도는 세계자연보전총회(WCC), 제8차 아시아 유럽정상회의(ASEM) 재무장관회의 등 지난 국제행사 유치·개최했던 경험을 토대로 전문가 등 민·관이 협력해 국제행사를 유치할 수 있도록 촘촘하게 유치 준비를 진행해 나갈 계획입니다.
 ",2020-10-20~2020-11-03,환경>기후·기상,제주특별자치도,,제주 유치 성공 바랍니다
기후변화,제목,2020-06-15,종료,256,(기상청) 기후변화와 미세먼지 관련성 대국민 인식도 조사(6.15.~6.21./1주일),2020.06.15,19,79,"안녕하십니까?
기상청에서는 기후변화 이해확산 및 국민 소통 강화를 위해
기후변화와 미세먼지 관련성 대국민 인식도 조사를 실시하고자 합니다. 
설문참여 및 댓글까지 남겨주신 분 중
50명(램덤 25명, 우수의견 25명)에게는
1만원 상당의 모바일 상품권을 드립니다.
 
※ 당첨자 발표(2020년 7월 2주) : 휴대폰 문자를 통한 개별 공지
 
감사합니다.",2020-06-15~2020-06-21,환경>기후·기상,,#기후변화 #미세먼지 #대응 #정책 #기상청,
기후변화,제목,2020-05-04,종료,29,"종합 기후변화감시정보 활용성, 만족도 및 개선사항 설문 조사",2020.05.04,4,0,"「종합 기후변화감시정보」를 효율적으로 제공하기 위해 사용자 여러분의 의견을 듣고자 합니다.
「종합 기후변화감시정보 시스템」은 기후변화의 종합적인 감시를 위해, 한반도와 전지구 규모의 기후변화 원인, 결과, 영향 정보를 제공하고 있는 시스템입니다.
본 설문조사는 「종합 기후변화감시정보」 서비스를 이용하는 사용자들의 주요 활용 현황과 개선사항을 파악하여 향후 보다 나은 서비스를 제공하기 위한 조사입니다. 
 
* 종합 기후변화감시정보는 기후변화의 원인, 결과에 대한 정보를 제공하는 기후정보포털(www.climate.go.kr)을 통해 표출하고 있습니다.
 o 제공정보
  - 대기조성(이산화탄소, 메탄, 기타 온실가스, 반응가스, 에어로졸, 성층권오존)
  - 자외선: 실시간 총자외선지수, 자외선A/B, 연관정보
  - 기상요소: 기온, 강수, 풍향/풍속, 수증기, 운량, 연관정보
  - 육상: 적석 연/월평균, 적설강도 변화, 연관정보
  - 해양: 해수면높이, 해수면온도, 해빙, 해상풍 
   
  기후정보포털 종합 기후변화감시정보
 
- 조사 기간: 2020. 5. 6.(수) ~ 5. 15.(금)
 ",2020-05-06~2020-05-15,환경>기후·기상,,#기후변화 #기후정보포털 #자외선 #이산화탄소농도 #기온 #강수량 #해수면높이 #기후변화감시,
기후변화,제목,2019-09-26,종료,16,기후변화에 의해 온난화되고 있는 지역이 넓어지는데 어떤 나무를 심어보면 좋을까요?,2019.10.23,5,1,"우리나라 연평균기온은 지난 30년간(1981~2010년) 1.2℃ 상승하였으며 계절별 기온은 가을과 겨울에 뚜렷한 경향을 보이고 있습니다.
기상청의 한반도 기후변화 전망분석서(2018)에 의하면 트레와다 기후 구분 기준*에 따라 우리나라의 제주도와 남해안 지역은 습윤 아열대 기후구(여름철 고온 다습한 특징)로 분류되고 있습니다. 또한 향후 온난화가 지속됨에 따라 아열대 기후구의 경계가 점차 북상 할 것으로 전망하고 있습니다.
* 최한월의 평균기온이 18℃ 이하, 월평균기온이 10℃ 이상인 월이 8개월 이상
이에 따라 우리나라도 온난화되고 있는 지역에 새로운 나무를 심기 위한 노력이 필요한 시점입니다.
우리나라 토종 수종 중 적정한 수종을 선정하고자 하며 조경 및 관상수, 가로수, 용재수로 나누어 수종을 선정하고자 하였습니다.  
- 1) 조경·관상수의 선정은 주변 식생환경과 밀접한 향토수종으로서 수급이 용이하고, 고유수형의 특징을 지닌 수종을
     선정하였다.
- 2) 가로수는 식재 지역의 기후와 토양에 적합한 수종, 향토성을 지닌 수종, 주변 경관과 어울리는 수종, 국민의 보건에
     나쁜 영향을 끼치지 아니하는 수종, 공해 내성이 강한 수종 등을 기준으로 선정하였다.
- 3) 용재수는 목재의 보존성이 좋아 기구재, 건축재 등으로 사용되는 종을 선정하였다. 
 
용도별 어떤 수종을 선정하면 좋을지 선택해 주세요.",2019-10-23~2019-11-06,농림·해양·산림>산림·산촌,제주특별자치도>서귀포시,#산림청 #수종 #온난화,이 설문은 국민생각함보다는 전문 조경관리업체나 관련 종사자에게 실시하는 것이 좋을 것 같습니다.
기후변화,제목,2019-09-26,종료,25,기후변화에 의해 온난화되고 있는 지역이 넓어지는데 어떤 나무를 심어보면 좋을까요?,2019.09.26,19,6,"우리나라 연평균기온은 지난 30년간(1981~2010년) 1.2℃ 상승하였으며 계절별 기온은 가을과 겨울에 뚜렷한 경향을 보이고 있습니다.
기상청의 한반도 기후변화 전망분석서(2018)에 의하면 트레와다 기후 구분 기준*에 따라 우리나라의 제주도와 남해안 지역은 습윤 아열대 기후구(여름철 고온 다습한 특징)로 분류되고 있습니다. 또한 향후 온난화가 지속됨에 따라 아열대 기후구의 경계가 점차 북상 할 것으로 전망하고 있습니다.
* 최한월의 평균기온이 18℃ 이하, 월평균기온이 10℃ 이상인 월이 8개월 이상
이에 따라 우리나라도 온난화되고 있는 지역에 새로운 나무를 심기 위한 노력이 필요한 시점입니다. 어떤 수종을 선정하면 좋을지 우선 순위를 정해 주세요.
 ",2019-09-26~2019-10-10,농림·해양·산림>산림·산촌,제주특별자치도>서귀포시,#산림청 #수종 #온난화,
기후변화,제목,2019-08-12,종료,22,"[제주지방기상청]기상청의 기상,기후변화 교육프로그램 방향을 새롭게 구합니다.",2019.08.22,3,3,"안녕하세요 제주지방기상청 기후서비스과 입니다. 현재 제주지방기상청에서는 ‘혼디모영(함께모여) 청소년 
방과후 기후변화 아카데미’(취약계층 초등학생 대상, 연 9회), 제주기상과학홍보관(자체운영, 상시), 청소년 
기후변화 홍보단(중고생 대상, 여름방학 중), 지역축제와 연계한 기후변화 홍보체험관 운영(일반시민 대상, 
연 3회) 등의 프로그램을 개최·운영하고 있습니다.
이처럼 다양한 활동을 함에 따라 앞으로의 기후변화 이해확산 프로그램 방향에 관한 의견을 듣고, 개선방안을 마련하여 교육프로그램을 운영하고자 합니다.
처음 주셨던 의견을 종합한 결과 재설문이 필요한 사항과 추가로 의견을 구하고자 하는 사항에 대해
설문을 준비하였으니, 좋은 의견 많이 들려주시면 감사하겠습니다.",2019-08-23~2019-08-28,교육>고등교육,,#제주지방기상청 #교육프로그램 #기후변화 #기상교육 #기후변화교육 #기상청,
